TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T090904_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000039263	zbtb48	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090905_2.00	F135_2.00	TS12_2.00	M02914_2.00	MS33_2.00	ENSDARG00000039899	zbtb7a	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZBTB7A_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090906_2.00	F135_2.00	TS12_2.00	M10101_2.00	MS59_2.00	ENSDARG00000039987	hivep2a	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	V$MIBP1_Q6	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090907_2.00	F135_2.00	TS12_2.00	M00220_2.00	MS04_2.00	ENSDARG00000040046	snai2	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	SNAI2_D119E	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090908_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000040116	znf366	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090909_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000040141	si:ch73-138e16.5	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090910_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000040144	CABZ01081730.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090911_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000040179	zgc:101562	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090912_2.00	F135_2.00	TS12_2.00	M02929_2.00	MS33_2.00	ENSDARG00000040214	scrt1b	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	SCRT1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090913_2.00	F135_2.00	TS12_2.00	M04455_2.00	MS62_2.00	ENSDARG00000040432	klf2b	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	KLF2_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090914_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000041572	zfpm1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090915_2.00	F135_2.00	TS12_2.00	M02899_2.00	MS33_2.00	ENSDARG00000041581	znf143b	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZNF143_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090916_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000042652	rreb1b	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090917_2.00	F135_2.00	TS12_2.00	M04455_2.00	MS62_2.00	ENSDARG00000042667	klf2a	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	KLF2_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090918_2.00	F135_2.00	TS12_2.00	M04603_2.00	MS62_2.00	ENSDARG00000042689	zbtb37	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	ZBTB37_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090919_2.00	F135_2.00	TS12_2.00	M02877_2.00	MS33_2.00	ENSDARG00000042796	yy1a	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	YY1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090920_2.00	F135_2.00	TS12_2.00	M00233_2.00	MS04_2.00	ENSDARG00000042826	egr2b	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	EGR2_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090921_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000042969	znf1035	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090922_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000042989	si:dkeyp-84f3.5	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090923_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000043126	blf	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090924_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000043285	zbtb21	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090925_2.00	F135_2.00	TS12_2.00	M00134_2.00	MS02_2.00	ENSDARG00000043821	klf7b	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	Klf7_0974	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090926_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000043973	znf292b	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090927_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000044038	zbtb2a	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090928_2.00	F135_2.00	TS12_2.00	M00233_2.00	MS04_2.00	ENSDARG00000044098	egr2a	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	EGR2_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090929_2.00	F135_2.00	TS12_2.00	M00238_2.00	MS04_2.00	ENSDARG00000044457	gfi1ab	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	GFI1_REF	PBM	Barrera2016	PBM	Barrera	2016	27013732	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090930_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000044485	sall4	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090931_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000044847	zgc:171599	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090932_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000045371	prdm14	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090933_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000045595	si:dkey-14k9.3	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090934_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000045660	hic1l	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090935_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000045983	zbtb43	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090936_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000046019	snai1b	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090937_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000051926	plag1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090938_2.00	F135_2.00	TS12_2.00	M02642_2.00	MS25_2.00	ENSDARG00000052131	gli3	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	GLI3	SELEX	Hallikas2006	SELEX	Hallikas	2006	16413481	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090939_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000052164	znf507	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090940_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000052188	znf541	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090941_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000052351	si:dkey-156n14.3	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090942_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000052894	znf532	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090943_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000053165	zgc:113377	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090944_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000053260	zgc:113090	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090945_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000053263	zgc:113372	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090946_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000053301	insm1b	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090947_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000053695	zgc:162948	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090948_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000053792	si:rp71-1g18.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090949_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000053800	si:ch211-276c2.4	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090950_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000054683	prdm8b	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090951_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000054957	znf1015	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090952_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000054984	zbtb41	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090953_2.00	F135_2.00	TS12_2.00	M10238_2.00	MS59_2.00	ENSDARG00000055106	znf148	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	V$CACCCBINDINGFACTOR_Q6	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090954_2.00	F135_2.00	TS12_2.00	M04568_2.00	MS62_2.00	ENSDARG00000055493	hic1	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	HIC1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090955_2.00	F135_2.00	TS12_2.00	M02929_2.00	MS33_2.00	ENSDARG00000056175	scrt2	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	SCRT1_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090956_2.00	F135_2.00	TS12_2.00	M10347_2.00	MS59_2.00	ENSDARG00000056491	ikzf5	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	V$IKZF5_02	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090957_2.00	F135_2.00	TS12_2.00	M02878_2.00	MS33_2.00	ENSDARG00000056621	ctcf	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	CTCF_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090958_2.00	F135_2.00	TS12_2.00	M02898_2.00	MS33_2.00	ENSDARG00000056666	sp8b	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	SP8_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090959_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000056793	jazf1b	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090960_2.00	F135_2.00	TS12_2.00	M00781_2.00	MS17_2.00	ENSDARG00000056995	snai1a	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH2340	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090961_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000057238	si:dkey-30k6.5	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090962_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000057586	sall3b	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090963_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000057707	zgc:66443	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090964_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000057751	zbtb47a	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090965_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000058562	znf990	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090966_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000058566	si:dkey-253d23.5	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090967_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000059109	si:dkeyp-113d7.1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090968_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000059226	zbtb8a	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090969_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000059707	ZNF423	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090970_2.00	F135_2.00	TS12_2.00	M00779_2.00	MS17_2.00	ENSDARG00000060661	klf8	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	pTH3086	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090971_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000060808	mecom	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090972_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000060885	znf592	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090973_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000060900	znf362a	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090974_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000061030	vezf1b	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090975_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000061110	zbtb44	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090976_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000061147	zfp64	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090977_2.00	F135_2.00	TS12_2.00	M00143_2.00	MS02_2.00	ENSDARG00000061174	znf740b	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	Zfp740_0925	PBM	Badis09	PBM	Badis	2009	19443739	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090978_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000061311	znf438	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090979_2.00	F135_2.00	TS12_2.00	M07926_2.00	MS18_2.00	ENSDARG00000061352	bcl11aa	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	GM12878_BCL11A_HudsonAlpha	ChIP-seq	ENCODE	ChIP-seq	Gerstein	2012	22955619	January 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090980_2.00	F135_2.00	TS12_2.00	M02903_2.00	MS33_2.00	ENSDARG00000061368	klf13	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	KLF13_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090981_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000061373	znf142	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090982_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000061424	znf646	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090983_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000061718	znf704	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090984_2.00	F135_2.00	TS12_2.00	M04410_2.00	MS62_2.00	ENSDARG00000062106	klf5b	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	KLF5_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090985_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000062231	znf362b	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090986_2.00	F135_2.00	TS12_2.00	M02938_2.00	MS33_2.00	ENSDARG00000062302	znf652	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	Zfp652_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090987_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000062338	zeb2a	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090988_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000062401	znf319b	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090989_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000062510	bcl11ba	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090990_2.00	F135_2.00	TS12_2.00	M07926_2.00	MS18_2.00	ENSDARG00000063153	bcl11ab	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	GM12878_BCL11A_HudsonAlpha	ChIP-seq	ENCODE	ChIP-seq	Gerstein	2012	22955619	January 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090991_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000063553	rlf	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090992_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000063555	MAZ	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090993_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000063701	rreb1a	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090994_2.00	F135_2.00	TS12_2.00	.	.	ENSDARG00000067656	kcmf1	Danio_rerio	N	C2H2 ZF	zf-C2H2	1	0.7554544955391291	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T090995_2.00	F135_2.00	TS12_2.00	M04453_2.00	MS62_2.00	ENSDARG00000067727	im:7142702	Danio_rerio	I	C2H2 ZF	zf-C2H2	1	0.7554544955391291	BCL11B_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
